,name,category,section,description,image,page,length [cm],depth [cm],height [cm]
34,COM48,Comoda,Dormitorio,Tocador francés Luis XVI con espejo triptico (90 cm alto espejo),admin/img_prod/COM48/COM48-1-720x540.png,81,90,50,160
35,CON48,Consola,Italiano  Recibidor,Consola tubo negro y skay con espejo a juego,admin/img_prod/CON48/CON48-720x540.png,81,67,22,77
36,CU48,Cuadro,Grabado  Oficios,Cuadro marco fino lámina plano,admin/img_prod/CU48/CU48-720x540.png,81,168,5,95
37,ANU48,Carteles y anuncios,Tienda,Carteles cartón recortables,admin/img_prod/ANU48/ANU48-720x540.png,81,10,1,10
38,ESP48,Espejo,Dormitorio,Espejo vestidor marco oscuro con trípode,admin/img_prod/ESP48/ESP48-720x540.png,81,45,53,155
39,ES48,Estanteria,Cocina,Estante de cocina recortado 2 baldas,admin/img_prod/ES48/ES48-1-720x540.png,81,70,15,55
40,EST48,Estufa,Cubreradiador  Salón,Cubreradiador pino,admin/img_prod/EST48/EST48-1-720x540.png,81,86,13,78
41,ESTAT48,Estatua,Religioso,Estatua religiosa Virgen recortada,admin/img_prod/ESTAT48/ESTAT48-720x540.png,81,1,1,1
42,F48,Fichero,Americano  Despacho,Fichero madera con persiana y 4 cajones,admin/img_prod/F48/F48 720x540.png,81,86,52,130
43,MUS48,Instrumentos musicales,Musica,Corneta de metal,admin/img_prod/MUS48/MUS48 (INM35)-720x540.png,81,1,1,1
44,ADO48,Adornos,Salón,Adorno pared máscara veneciana escayola colores,admin/img_prod/ADO48/ADO48-720x540.png,81,1,1,1
45,DPT48,Deporte,Bicicleta,Bicicleta de montaña plateada,admin/img_prod/DPT48/DPT48-BIC29-720x540.png,81,170,15,100
46,LAM48,Lámpara,Lámpara de mesa  Salón,Lámpara de mesa niquelada columna plástico,admin/img_prod/LAM48/LAM48-720x540.png,81,1,1,1
47,FUM48,Artículos de fumador,Cenicero,Ceniceros loza con dibujos diferentes grandes,admin/img_prod/FUM48/FUM48-720X540.png,81,1,1,1
0,M48,Mesa,Auxiliar  Frances,Mesa francesa tallada cabezas tapa mármol,admin/img_prod/M48/M48-1-720x540.png,82,135,80,85
1,BYC48,Atrezzo de bar y cafetería,Bar y cafetería,Cafetera de bar antigua con 2 portas,admin/img_prod/BYC48/BYC48-1-720x540.png,82,1,1,1
2,DES48,Atrezzo despacho,Despacho  Máquinas de escribir,Máquina de escribir naranja Facit,admin/img_prod/DES48/DES48-720x540.png,82,1,1,1
3,BA48,Baño,,Lavabo loza con pie y con grifos,admin/img_prod/BA48/BA48-1-720x540.png,82,63,45,70
4,BEB48,Bebé,Cochecito  Mimbre,Cochecito de bebé mimbre con capota blanca,admin/img_prod/BEB48/BEB48-2-720x540.png,82,120,47,120
5,CST48,Moda y costura,Máquinas de coser,Cabeza de máquina de coser SINGER,admin/img_prod/CST48/CST48-720x540.png,82,18,30,50
6,COL48,Atrezzo colegio,Pupitres,Pupitre de madera individual tapa fija.,admin/img_prod/COL48/COL48-1-720x540.png,82,60,84,85
7,MC48,Macetero,Columna  Jardín,Peana madera rectangular pintada,admin/img_prod/MC48/MC48-1-720x540.png,82,47,37,24
8,ME48,Mesilla,Dormitorio,Mesilla nogal con entrepaño y cajón,admin/img_prod/ME48/ME48-1-720x540.png,82,50,35,50
9,REL48,Reloj,Cocina,Reloj de pared Talavera loza blanca y azul,admin/img_prod/REL48/REL48-720x540.png,82,1,1,1
10,TEL48,Telefonía,,Teléfono americano de mesa de teclas,admin/img_prod/TEL48/TEL48-720x540.png,82,0,0,0
11,MYN48,Maletas y neceseres de viaje,Viaje,Maleta lona flores borde negro,admin/img_prod/MYN48/MYN48-720x540.png,82,65,40,35
12,JUG48,Juguetes,Juguete,Juegos de bolas plástico,admin/img_prod/JUG48/JUG48-720x540.png,82,0,0,0
13,JAR48,Jarrones y jarras,Adorno  Decoración  Salón,Jarrón cristal azul liso,admin/img_prod/JAR48/JAR48-720x540.png,82,0,0,0
14,MYS48,Tocadiscos y altavoces,Electrónica  Musica  Sonido,Come discos portátil plástico amarillo con correa,admin/img_prod/MYS48/MYS48-720x540.png,82,0,0,0
15,ML48,Librería,Descatalogado,Descatalogado,admin/img_prod/ML48/LOGOTIPO VAZQUEZ- 720x540.png,82,0,0,0
16,MED48,Atrezzo medicina,Hospital  Medicina,Martillo para reflejos,admin/img_prod/MED48/MED48-720x540.png,82,0,0,0
17,HOS48,Hospitales,Hospital  Medicina,Carro de hospital tubo blanco y acero inoxidable,admin/img_prod/HOS48/HOS48-720x540.png,82,70,50,80
18,VAA48,Atrezzo vario,,Capote de torero,admin/img_prod/VAA48/VAA48-720x540.png,82,0,0,0
19,RAD48,Radios,Años setenta  Mueble radio,Mueble radio tocadiscos formica,admin/img_prod/RAD48/RAD48-720x540.png,82,185,45,74
20,SI48,Sillón,Salón  Tresillo,SILLÓN RESPALDO FORMA CON CHAPERA,admin/img_prod/SI48/SI48-720x540.png,82,180,70,90
21,MV48,Muebles varios,Descatalogado,,admin/img_prod/MV48/LOGOTIPO VAZQUEZ- 720x540.png,82,0,0,0
22,SIL48,Silla,Comedor  Inglesa  Salón,Silla inglesa caoba respaldo óvalo,admin/img_prod/SIL48/SIL48 (HAY 2) 720x540.png,82,42,41,95
23,S48,Sofá,Salón,Sofá tapizado rojo chaperas madera,admin/img_prod/S48/S48-720x540.png,82,180,70,90
24,TYV48,Televisores y vídeos,Televisor,Televisión portátil antiguo verde y crema Thomson,admin/img_prod/TYV48/TYV48-1-720x540.png,82,32,27,35
25,PV48,Pie de vela,Candelabro,Candelabro de loza flores 2 luces,admin/img_prod/PV48/PV48-720x540.png,82,0,0,0
26,TP48,Tapices y estandartes,Salón,Tapiz bordado campesinas,admin/img_prod/TP48/TP48-720x540.png,82,140,90,90
27,PER48,Perchero,Tienda,Perchero burro tubo negro con ruedas,admin/img_prod/PER48/PER48-1-720x540.png,82,77,37,165
28,CDM48,Centro de mesa,,Centro de mesa rectangular con soporte,admin/img_prod/CDM48/CDM48-720x540.png,82,0,0,0
29,FIG48,Figuras,Adorno,Figura de cristal animales,admin/img_prod/FIG48/FIG48-720x540.png,82,0,0,0
30,PLA48,Playa,Camping,Sillón de camping plegable tela rayas colores,admin/img_prod/PLA48/PLA48-1-720x540.png,82,54,50,80
31,REG48,Religión,Descatalogado,,admin/img_prod/REG48/LOGOTIPO VAZQUEZ- 720x540.png,82,0,0,0
32,RU48,Rural,Rústico,Arado,admin/img_prod/RU48/RU48-720x540.png,82,5,5,162
33,ALF49,Alfombra,Comedor  Frances  Salón,Alfombra francesa roja y crema,admin/img_prod/ALF49/ALF49-720x540.png,82,235,160,1
34,AFC49,Alfombra de cama,Dormitorio,Alfombrin de cama nudos crema y flores con fleco,admin/img_prod/AFC49/AFC49-720x540.png,82,120,70,1
35,AP49,Aparador,Descatalogado,Descatalogado,admin/img_prod/AP49/LOGOTIPO VAZQUEZ- 720x540.png,82,0,0,0
36,AR49,Armario,Descatalogado,Descatalogado,admin/img_prod/AR49/LOGOTIPO VAZQUEZ- 720x540.png,82,1,1,1
37,BAC49,Banco,Rústico,Banco de pino oscuro 4 patas,admin/img_prod/BAC49/BAC49-1-720x540.png,82,153,28,45
38,BAN49,Banqueta,Cocina  Rústico,Banqueta redonda madera 4 patas,admin/img_prod/BAN49/BAN49-1-720x540.png,82,30,30,42
39,BAU49,Baul,Almacenaje  Viaje,Baúl pequeño rústico con tapa recta,admin/img_prod/BAU49/BAU49-1-720x540.png,82,53,33,31
40,CA49,Cama,Cubista  Dormitorio,Cama cubista cabecero y piecero tapizados de 150,admin/img_prod/CA49/CA49-720x540.png,82,160,190,135
41,CO49,Cocinas,Electrodomestico,Frigorífico americano rojo,admin/img_prod/CO49/CO49-1-720x540.png,82,66,63,128
42,COM49,Comoda,Alfonsino  Dormitorio  Tocador,Tocador Alfonsino caoba y oro tallado con espejo y tapa mármol con lavabos de loza,admin/img_prod/COM49/COM49-720x540.png,82,190,70,210
43,CON49,Consola,Italiano  Recibidor,Consola cajón formica,admin/img_prod/CON49/CON49-1-720x540.png,82,70,20,74
44,CU49,Cuadro,Grabado  Oficios,Cuadro marco verde lámina plano,admin/img_prod/CU49/CU49-720x540.png,82,107,5,94
45,ANU49,Carteles y anuncios,Tienda,Carteles cartón recortables,admin/img_prod/ANU49/ANU49-720x540.png,82,10,1,10
46,ESP49,Espejo,Atrezzo baño,Espejo de pared marco crema liso,admin/img_prod/ESP49/ESP49-720x540.png,82,65,15,83
47,ES49,Estanteria,Dormitorio  Mimbre,Estantería de suelo de mimbre medio punto,admin/img_prod/ES49/ES49-2-720x540.png,82,65,32,130
0,F49,Fichero,Despacho,Fichero metálico gris 2 puertas bajo,admin/img_prod/F49/F49-1-720x540.png,83,97,45,88
1,MUS49,Instrumentos musicales,Musica,Armónica,admin/img_prod/MUS49/MUS49 (INM36)-720x540.png,83,1,1,1
2,ADO49,Adornos,Salón,Adornos pared máscaras escayola,admin/img_prod/ADO49/ADO49-720x540.png,83,1,1,1
3,DPT49,Deporte,Bicicleta,Bicicleta de niño con ruedines,admin/img_prod/DPT49/DPT49-720x540.png,83,80,50,60
4,LAM49,Lámpara,Lámpara de mesa  Salón,Lámpara de mesa niquelada forma,admin/img_prod/LAM49/LAM49-720x540.png,83,1,1,1
5,FUM49,Artículos de fumador,Cenicero,Juego ceniceros loza blanca y azul con escudo,admin/img_prod/FUM49/FUM49-720X540.png,83,1,1,1
6,ESTAT49,Estatua,Religioso,Estatua Cristo con cruz,admin/img_prod/ESTAT49/ESTAT49-720x540.png,83,1,1,1
7,M49,Mesa,Comedor  Imperio,Mesa imperio esfinges con tapa raíz,admin/img_prod/M49/M49-1-720x540.png,83,180,180,80
8,BYC49,Atrezzo de bar y cafetería,Bar y cafetería,Molinillo de café antiguo de bar,admin/img_prod/BYC49/BYC49-720x540.png,83,60,20,60
9,DES49,Atrezzo despacho,Despacho  Máquinas de escribir,Máquina de escribir antigua Olivetti Lexicon 80,admin/img_prod/DES49/DES49-720x540.png,83,1,1,1
10,BA49,Baño,Lavabo,Pie de lavabo antiguo,admin/img_prod/BA49/BA49-720x540.png,83,20,20,70
11,BEB49,Bebé,Descatalogado,,admin/img_prod/BEB49/LOGOTIPO VAZQUEZ- 720x540.png,83,0,0,0
12,CST49,Moda y costura,Máquinas de coser,Máquina de coser SINGER con pie SINGER,admin/img_prod/CST49/CST49-720x540.png,83,50,105,107
13,COL49,Atrezzo colegio,Pupitres,Pupitre de madera doble tapa fija,admin/img_prod/COL49/PUP2-1-720x540.png,83,118,85,85
14,MC49,Macetero,Jardín  Columna,Peana madera cuadrada pintada,admin/img_prod/MC49/MC49-1-720x540.png,83,52,52,35
15,ME49,Mesilla,Dormitorio,Mesilla caoba 1 puerta patas forma,admin/img_prod/ME49/ME49-1-720x540.png,83,60,43,60
16,REL49,Reloj,Despacho  Salón,Reloj de mesa bronce grande figura mujer,admin/img_prod/REL49/REL49-720x540.png,83,1,1,1
17,TEL49,Telefonía,,Teléfonos de mesa de teclas modernos,admin/img_prod/TEL49/TLF49-720x540.png,83,0,0,0
18,MYN49,Maletas y neceseres de viaje,Viaje,Maleta lona cuadros grises con correas,admin/img_prod/MYN49/MYN49-720x540.png,83,60,50,25
19,JUG49,Juguetes,Juguete,Ukelele de juguete antiguo con su caja,admin/img_prod/JUG49/JUG49-720x540.png,83,0,0,0
20,JAR49,Jarrones y jarras,Adorno  Decoración  Salón,Jarrón cilíndrico cristal transparente serigrafiado flores,admin/img_prod/JAR49/JAR49-720x540.png,83,0,0,0
21,MYS49,Tocadiscos y altavoces,Electrónica  Musica  Sonido,Tocadiscos de maleta antiguo gris Lavis,admin/img_prod/MYS49/MYS49-720x540.png,83,0,0,0
22,ML49,Librería,Descatalogado,Descatalogado,admin/img_prod/ML49/LOGOTIPO VAZQUEZ- 720x540.png,83,0,0,0
23,MED49,Atrezzo medicina,Hospital  Medicina,Cajas de medicinas de cartón,admin/img_prod/MED49/MED49-720x540.png,83,0,0,0
24,HOS49,Hospitales,Hospital  Medicina,BANQUETA PIE NIQUELADO REGULABLE ASIENTO SKAY,admin/img_prod/HOS49/HOS49-720x540.png,83,30,30,50
25,VAA49,Atrezzo vario,,Pares de banderillas,admin/img_prod/VAA49/VAA49-720x540.png,83,0,0,0
26,RAD49,Radios,Mueble radio,Mueble tocadiscos claro,admin/img_prod/RAD49/RAD49-720x540.png,83,48,40,88
27,SI49,Sillón,Despacho  Salón  Tresillo,Sillón madera nogal tapizado skay marrón,admin/img_prod/SI49/SI49-1-720x540.png,83,60,50,85
28,MV49,Muebles varios,Descatalogado,Descatalogado,admin/img_prod/MV49/LOGOTIPO VAZQUEZ- 720x540.png,83,0,0,0
29,EST49,Estufa,Calefaccion,Radiador eléctrico gris y crema AGNI,admin/img_prod/EST49/EST49-1-720x540.png,83,90,21,58
30,SIL49,Silla,Comedor  Inglesa  Salón,Silla inglesa caoba respaldo óvalo patas forma,admin/img_prod/SIL49/SIL49 720x540.png,83,44,45,97
31,S49,Sofá,Despacho  Salón  Tresillo,Sofá brazos al aire madera tapizado skay marrón,admin/img_prod/S49/S49-1-720x540.png,83,155,50,85
32,TYV49,Televisores y vídeos,Televisor,"Televisión caja gris Thomson 21""",admin/img_prod/TYV49/TYV49-720x540.png,83,54,43,35
33,PV49,Pie de vela,Candelabro,Candelabro loza marrón 2 luces,admin/img_prod/PV49/PV49-720x540.png,83,0,0,0
34,TP49,Tapices y estandartes,Castillo  Medieval,Tapiz pintado medieval caballeros,admin/img_prod/TP49/TP49-720x540.png,83,195,0,200
35,PER49,Perchero,Dormitorio,Perchero de pie madera colores infantil,admin/img_prod/PER49/PER49-720x540.png,83,40,40,162
36,CDM49,Centro de mesa,,Centro de mesa de loza rojizo hojas,admin/img_prod/CDM49/CDM49-720x540.png,83,0,0,0
37,FIG49,Figuras,Adorno,Figura de cartón mediana,admin/img_prod/FIG49/FIG49-720x540.png,83,0,0,0
38,PLA49,Playa,Camping,Sillón de camping plegable tela azul,admin/img_prod/PLA49/PLA49-1-720x540.png,83,56,50,76
39,REG49,Religión,Descatalogado,,admin/img_prod/REG49/LOGOTIPO VAZQUEZ- 720x540.png,83,0,0,0
40,RU49,Rural,Rústico,Fuelle grande de cuero,admin/img_prod/RU49/RU49-1-720x540.png,83,52,10,127
41,ALF50,Alfombra,Comedor  Salón,Alfombra dibujos marrones,admin/img_prod/ALF50/ALF50-720x540.png,83,235,170,1
42,AFC50,Alfombra de cama,Dormitorio,Alfombrin de cama nudos crema con fleco,admin/img_prod/AFC50/AFC50-720x540.png,83,140,72,1
43,AP50,Aparador,Comedor  Valenciano,Aparador valenciano claro,admin/img_prod/AP50/AP50-720x540.png,83,147,40,100
44,AR50,Armario,Descatalogado,Descatalogado,admin/img_prod/AR50/LOGOTIPO VAZQUEZ- 720x540.png,83,0,0,0
45,BAC50,Banco,Rústico,Banco rústico de tablón,admin/img_prod/BAC50/BAC50-1-720x540.png,83,220,20,43
46,BAN50,Banqueta,Cocina  Rústico,Banqueta cuadrada asiento tapizado,admin/img_prod/BAN50/BAN50-1-720x540.png,83,29,29,35
47,BAU50,Baul,Almacenaje  Viaje,Baúl cofre madera cinchas hierro,admin/img_prod/BAU50/BAU50-1-720x540.png,83,61,44,42
0,CA50,Cama,Dormitorio  Mallorquín,Cama mallorquina tallada,admin/img_prod/CA50/CA50-720x540.png,84,140,190,130
1,CO50,Cocinas,Electrodomestico,Frigorifico 2 puertas Westinghouse,admin/img_prod/CO50/CO50-1-720x540.png,84,55,55,146
2,COM50,Comoda,Dormitorio  Tocador,Tocador nogal 2 cajones tapa mármol con espejo tríptico Medidas espejo: 86 x 19 x 93,admin/img_prod/COM50/COM50-1-720x540.png,84,90,52,175
3,CON50,Consola,Recibidor,Consola caoba aplicaciones metal,admin/img_prod/CON50/CON50-1-720x540.png,84,80,47,77
4,CU50,Cuadro,Grabado  Oficios,Cuadro marco fino lámina hombre y caballo,admin/img_prod/CU50/CU50-720x540.png,84,90,5,67
5,ANU50,Carteles y anuncios,Tienda,Carteles cartón tienda,admin/img_prod/ANU50/ANU50-720x540.png,84,10,1,10
6,ESP50,Espejo,Dormitorio,Espejo de pared marco tapizado naranja,admin/img_prod/ESP50/ESP50-720x540.png,84,80,15,132
7,ES50,Estanteria,Dormitorio,Estantería de suelo de madera pinada,admin/img_prod/ES50/ES50-1-720x540.png,84,80,30,160
8,F50,Fichero,Despacho,Fichero metálico blanco con persiana,admin/img_prod/F50/F50-720x540.png,84,100,45,70
9,MUS50,Instrumentos musicales,Musica,Laúd figurado de madera,admin/img_prod/MUS50/MUS50 (INM37)-720x540.png,84,1,1,1
10,ADO50,Adornos,Salón,Ménsulas madera y/o escayola,admin/img_prod/ADO50/ADO50-720x540.png,84,1,1,1
11,DPT50,Deporte,Bicicleta,Bicicleta de niña rosa,admin/img_prod/DPT50/DPT50-720x540.png,84,110,15,70
12,LAM50,Lámpara,Lámpara de mesa  Salón,Lámpara de mesa niquelada peana alta,admin/img_prod/LAM50/LAM50-720x540.png,84,1,1,1
13,FUM50,Artículos de fumador,Cenicero,Ceniceros loza figuras diferentes,admin/img_prod/FUM50/FUM50-720X540.png,84,1,1,1
14,ESTAT50,Estatua,Religioso,Estatua imagen Virgen con niño,admin/img_prod/ESTAT50/ESTAT50-720x540.png,84,1,1,1
15,M50,Mesa,Auxiliar  Frances,Mesa francesa dorada tapa figurada mármol,admin/img_prod/M50/M50-1-720X540.png,84,120,75,80
16,DES50,Atrezzo despacho,Despacho  Máquinas de escribir,Máquina de escribir antigua Olivetti Lexicon 80 con carro largo,admin/img_prod/DES50/DES50-720x540.png,84,1,1,1
17,BA50,Baño,Lavabo,Pie de lavabo antiguo torneado,admin/img_prod/BA50/BA50-720x540.png,84,20,20,64
18,BEB50,Bebé,,Silla de niña tireta rosa,admin/img_prod/BEB50/BEB50-720x540.png,84,32,48,53
19,CST50,Moda y costura,Máquinas de coser,Cabeza de máquina de coser antigua SINGER,admin/img_prod/CST50/CST50-720x540.png,84,18,30,38
20,COL50,Atrezzo colegio,Pupitres,Pupitre tubo y formica doble,admin/img_prod/COL50/PUP3-1-720x540.png,84,110,90,80
21,MC50,Macetero,Jardín,Macetero de calamina dorado,admin/img_prod/MC50/MC50-1-720x540.png,84,30,30,110
22,ME50,Mesilla,Colonial  Dormitorio,Mesilla colonial clara con copete,admin/img_prod/ME50/ME50-1-720x540.png,84,58,55,64
23,REL50,Reloj,Despacho,Reloj de mesa antiguo cubista,admin/img_prod/REL50/REL50-720x540.png,84,1,1,1
24,TEL50,Telefonía,,Teléfonos centralita antiguos,admin/img_prod/TEL50/TLF50-720x540.png,84,0,0,0
25,MYN50,Maletas y neceseres de viaje,Viaje,Maleta lona marrón con correas,admin/img_prod/MYN50/MYN50-720x540.png,84,70,50,25
26,JUG50,Juguetes,Juguete,Juego de construcción antiguo Repicón con su caja,admin/img_prod/JUG50/JUG50-720x540.png,84,0,0,0
27,JAR50,Jarrones y jarras,Adorno  Decoración  Salón,Jarrón cristal rosa picos,admin/img_prod/JAR50/JAR50-720x540.png,84,0,0,0
28,MYS50,Tocadiscos y altavoces,Electrónica  Musica  Sonido,Tocadiscos antiguo madera portátil tapa altavoz exterior,admin/img_prod/MYS50/MYS50-720x540.png,84,0,0,0
29,ML50,Librería,Descatalogado,Descatalogado,admin/img_prod/ML50/LOGOTIPO VAZQUEZ- 720x540.png,84,0,0,0
30,MED50,Atrezzo medicina,Hospital  Medicina,Cajas de medicinas de cartón antiguas,admin/img_prod/MED50/MED50-720x540.png,84,0,0,0
31,HOS50,Hospitales,Hospital  Medicina,Silla de hospital chapa blanca,admin/img_prod/HOS50/HOS50-1-720x540.png,84,41,42,86
32,VAA50,Atrezzo vario,,Cuernos de toro para entrenamiento taurino,admin/img_prod/VAA50/VAA50-720x540.png,84,0,0,0
33,RAD50,Radios,Descatalogado,Descatalogado,admin/img_prod/RAD50/LOGOTIPO VAZQUEZ- 720x540.png,84,0,0,0
34,SI50,Sillón,Cubista  Salón  Tresillo,SILLÓN CUBISTA TAPIZADO TELA CLARA,admin/img_prod/SI50/SI50-720x540.png,84,81,81,83
35,MV50,Muebles varios,Descatalogado,,admin/img_prod/MV50/LOGOTIPO VAZQUEZ- 720x540.png,84,0,0,0
36,EST50,Estufa,Calefaccion,Placa eléctrica de pared crema PUNTO ROJO,admin/img_prod/EST50/EST50-720x540.png,84,87,12,37
37,SIL50,Silla,Comedor  Isabelino  Salón,Silla isabelina tapizada terciopelo labrado rojo,admin/img_prod/SIL50/SIL50-1-720x540.png,84,1,1,1
38,S50,Sofá,Cubista  Salón,Sofá cubista brazos madera vista tapizado,admin/img_prod/S50/S50-720x540.png,84,184,81,53
39,TYV50,Televisores y vídeos,Televisor,"Televisión caja negra botones táctiles Elbe 14""",admin/img_prod/TYV50/TYV50-1-720x540.png,84,35,38,34
40,PV50,Pie de vela,Candelabro,Candelabro de loza figura mujer 2 luces,admin/img_prod/PV50/PV50-720x540.png,84,0,0,0
41,TP50,Tapices y estandartes,,Tapiz de fotógrafo antiguo mujeres en la playa,admin/img_prod/TP50/TP50-720x540.png,84,420,0,230
42,PER50,Perchero,Despacho  Dormitorio,Perchero pie tubo naranja con aros,admin/img_prod/PER50/PER50-720x540.png,84,50,50,184
43,BYC50,Atrezzo de bar y cafetería,Bar y cafetería,Máquina de tabaco de bar antigua de pared,admin/img_prod/BYC50/BYC50 (MAQ35)-720x540.png,84,1,1,1
44,CDM50,Centro de mesa,,Centro de mesa de plástico forma hoja,admin/img_prod/CDM50/CDM50-720x540.png,84,0,0,0
45,FIG50,Figuras,Adorno,Figura de cartón modernista,admin/img_prod/FIG50/FIG50-720x540.png,84,0,0,0
46,PLA50,Playa,Camping,Sillón de camping plegable tela nylon rayas,admin/img_prod/PLA50/PLA50-1-720x540.png,84,56,50,75
47,REG50,Religión,Iglesia  Religioso,Juego completo elementos litúrgicos de altar,admin/img_prod/REG50/REG50-720x540.png,84,0,0,0
0,RU50,Rural,,Parihuelas de listones de madera,admin/img_prod/RU50/RU50-720x540.png,85,0,0,0
1,ALF51,Alfombra,Comedor  Salón,Alfombra redonda persa roja,admin/img_prod/ALF51/ALF51-720x540.png,85,165,165,1
2,AFC51,Alfombra de cama,Dormitorio,Alfombrin de cama azul y rojo con cuadros,admin/img_prod/AFC51/AFC51-720x540.png,85,90,62,1
3,AP51,Aparador,Cocina  Comedor,Aparador blanco 3 cajones y 2 puertas,admin/img_prod/AP51/AP51-1-720x540.png,85,105,43,108
4,AR51,Armario,Descatalogado,Descatalogado,admin/img_prod/AR51/LOGOTIPO VAZQUEZ- 720x540.png,85,0,0,0
5,BAC51,Banco,Gótico,Banco gótico pata recortada,admin/img_prod/BAC51/BAC51-720x540.png,85,160,22,43
6,BAN51,Banqueta,Salón,Banqueta reposapiés patas hierro,admin/img_prod/BAN51/BAN51-1-720x540.png,85,37,28,14
7,BAU51,Baul,Almacenaje  Viaje,Baules chapa tapa forma cinchas de hierro,admin/img_prod/BAU51/BAU51-1-720x540.png,85,66,37,28
8,CA51,Cama,Curvado  Dormitorio,Cama de madera curvada,admin/img_prod/CA51/CA51-720x540.png,85,140,190,135
9,CO51,Cocinas,Electrodomestico,Frigorífico 1 puerta Aspes,admin/img_prod/CO51/CO51-1-720x540.png,85,60,58,138
10,COM51,Comoda,Dormitorio  Tocador,Tocador lavabo 1900 con 2 puertas y 2 cajones nogal y negro con piedra marmol,admin/img_prod/COM51/COM51-1-720x540.png,85,132,52,82
11,CON51,Consola,Nórdico  Recibidor,Consola madera forma,admin/img_prod/CON51/CON51-1-720x540.png,85,125,30,74
12,CU51,Cuadro,Animales  Caceria,Cuadro marco oro y verde láminas cacería,admin/img_prod/CU51/CU51-1-720x540.png,85,68,4,48
13,ESP51,Espejo,Atrezzo baño,Espejo con 2 focos blanco,admin/img_prod/ESP51/ESP51-720x540.png,85,70,25,100
14,ES51,Estanteria,Dormitorio,Estantería de suelo 6 baldas pintada,admin/img_prod/ES51/ES51-720x540 (2).png,85,68,33,203
